 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 3.70000E+06 eV = 1.35973E+05 a.u.
 #
 # Element:  C,  Z =   6,  atomic weight = 1.20107E+01 g/mol
 #
 # Nuclear model: Fermi distribution
 #                Average radius = 2.45042E-13 cm
 #                Skin thickness = 5.46000E-14 cm
 #
 # Number of electrons =  6
 #
 # Electron density: Read from file z_006.den   
 #                   Number of data points =  725
 #                   Volume integral = 6.00000E+00
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 2.45215E-19 cm**2 = 8.75678E-03 a0**2
 # 1st transport cross section = 3.25980E-24 cm**2 = 1.16410E-07 a0**2
 # 2nd transport cross section = 9.34538E-24 cm**2 = 3.33730E-07 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  9.600E+00  7.00198E-03  2.21960E-22  7.92632E-06  0.00000E+00  1.0E-07
  9.700E+00  7.14827E-03  2.12960E-22  7.60492E-06  0.00000E+00  1.0E-07
  9.800E+00  7.29605E-03  2.04411E-22  7.29965E-06  0.00000E+00  1.0E-07
  9.900E+00  7.44534E-03  1.96287E-22  7.00955E-06  0.00000E+00  1.0E-07
  1.000E+01  7.59612E-03  1.88563E-22  6.73372E-06  0.00000E+00  1.0E-07
  1.025E+01  7.97965E-03  1.70852E-22  6.10125E-06  0.00000E+00  1.0E-07
  1.050E+01  8.37255E-03  1.55173E-22  5.54133E-06  0.00000E+00  1.0E-07
  1.075E+01  8.77480E-03  1.41252E-22  5.04420E-06  0.00000E+00  1.0E-07
  1.100E+01  9.18641E-03  1.28858E-22  4.60161E-06  0.00000E+00  1.0E-07
  1.125E+01  9.60736E-03  1.17794E-22  4.20651E-06  0.00000E+00  1.0E-07
  1.150E+01  1.00376E-02  1.07893E-22  3.85292E-06  0.00000E+00  1.0E-07
  1.175E+01  1.04773E-02  9.90103E-23  3.53572E-06  0.00000E+00  1.0E-07
  1.200E+01  1.09262E-02  9.10234E-23  3.25051E-06  0.00000E+00  1.0E-07
  1.225E+01  1.13844E-02  8.38259E-23  2.99348E-06  0.00000E+00  1.0E-07
  1.250E+01  1.18520E-02  7.73259E-23  2.76136E-06  0.00000E+00  1.0E-07
  1.275E+01  1.23288E-02  7.14439E-23  2.55131E-06  0.00000E+00  1.0E-07
  1.300E+01  1.28150E-02  6.61106E-23  2.36085E-06  0.00000E+00  1.0E-07
  1.325E+01  1.33104E-02  6.12658E-23  2.18784E-06  0.00000E+00  1.0E-07
  1.350E+01  1.38150E-02  5.68568E-23  2.03039E-06  0.00000E+00  1.0E-07
  1.375E+01  1.43290E-02  5.28372E-23  1.88685E-06  0.00000E+00  1.0E-07
  1.400E+01  1.48521E-02  4.91666E-23  1.75577E-06  0.00000E+00  1.0E-07
  1.425E+01  1.53845E-02  4.58092E-23  1.63588E-06  0.00000E+00  1.0E-07
  1.450E+01  1.59262E-02  4.27335E-23  1.52604E-06  0.00000E+00  1.0E-07
  1.475E+01  1.64770E-02  3.99115E-23  1.42527E-06  0.00000E+00  1.0E-07
  1.500E+01  1.70371E-02  3.73187E-23  1.33267E-06  0.00000E+00  1.0E-07
  1.525E+01  1.76063E-02  3.49329E-23  1.24748E-06  0.00000E+00  1.0E-07
  1.550E+01  1.81848E-02  3.27347E-23  1.16898E-06  0.00000E+00  1.0E-07
  1.575E+01  1.87724E-02  3.07066E-23  1.09655E-06  0.00000E+00  1.0E-07
  1.600E+01  1.93692E-02  2.88331E-23  1.02965E-06  0.00000E+00  1.0E-07
  1.625E+01  1.99751E-02  2.71002E-23  9.67767E-07  0.00000E+00  1.0E-07
  1.650E+01  2.05901E-02  2.54955E-23  9.10463E-07  0.00000E+00  1.0E-07
  1.675E+01  2.12143E-02  2.40078E-23  8.57334E-07  0.00000E+00  1.0E-07
  1.700E+01  2.18476E-02  2.26270E-23  8.08024E-07  0.00000E+00  1.0E-07
  1.725E+01  2.24900E-02  2.13439E-23  7.62204E-07  0.00000E+00  1.0E-07
  1.750E+01  2.31415E-02  2.01504E-23  7.19585E-07  0.00000E+00  1.0E-07
  1.775E+01  2.38021E-02  1.90391E-23  6.79899E-07  0.00000E+00  1.0E-07
  1.800E+01  2.44717E-02  1.80034E-23  6.42912E-07  0.00000E+00  1.0E-07
  1.825E+01  2.51504E-02  1.70370E-23  6.08402E-07  0.00000E+00  1.0E-07
  1.850E+01  2.58382E-02  1.61346E-23  5.76175E-07  0.00000E+00  1.0E-07
  1.875E+01  2.65349E-02  1.52910E-23  5.46052E-07  0.00000E+00  1.0E-07
  1.900E+01  2.72407E-02  1.45018E-23  5.17869E-07  0.00000E+00  1.0E-07
  1.925E+01  2.79555E-02  1.37628E-23  4.91479E-07  0.00000E+00  1.0E-07
  1.950E+01  2.86793E-02  1.30702E-23  4.66747E-07  0.00000E+00  1.0E-07
  1.975E+01  2.94120E-02  1.24206E-23  4.43549E-07  0.00000E+00  1.0E-07
  2.000E+01  3.01537E-02  1.18108E-23  4.21773E-07  0.00000E+00  1.0E-07
  2.025E+01  3.09043E-02  1.12379E-23  4.01314E-07  0.00000E+00  1.0E-07
  2.050E+01  3.16639E-02  1.06993E-23  3.82080E-07  0.00000E+00  1.0E-07
  2.075E+01  3.24324E-02  1.01925E-23  3.63982E-07  0.00000E+00  1.0E-07
  2.100E+01  3.32098E-02  9.71534E-24  3.46941E-07  0.00000E+00  1.0E-07
  2.125E+01  3.39961E-02  9.26570E-24  3.30884E-07  0.00000E+00  1.0E-07
  2.150E+01  3.47912E-02  8.84173E-24  3.15744E-07  0.00000E+00  1.0E-07
  2.175E+01  3.55952E-02  8.44170E-24  3.01459E-07  0.00000E+00  1.0E-07
  2.200E+01  3.64081E-02  8.06399E-24  2.87970E-07  0.00000E+00  1.0E-07
  2.225E+01  3.72297E-02  7.70713E-24  2.75226E-07  0.00000E+00  1.0E-07
  2.250E+01  3.80602E-02  7.36975E-24  2.63178E-07  0.00000E+00  1.0E-07
  2.275E+01  3.88995E-02  7.05059E-24  2.51781E-07  0.00000E+00  1.0E-07
  2.300E+01  3.97476E-02  6.74848E-24  2.40993E-07  0.00000E+00  1.0E-07
  2.325E+01  4.06044E-02  6.46234E-24  2.30775E-07  0.00000E+00  1.0E-07
  2.350E+01  4.14700E-02  6.19117E-24  2.21091E-07  0.00000E+00  1.0E-07
  2.375E+01  4.23443E-02  5.93404E-24  2.11908E-07  0.00000E+00  1.0E-07
  2.400E+01  4.32273E-02  5.69009E-24  2.03197E-07  0.00000E+00  1.0E-07
  2.425E+01  4.41190E-02  5.45851E-24  1.94927E-07  0.00000E+00  1.0E-07
  2.450E+01  4.50194E-02  5.23856E-24  1.87072E-07  0.00000E+00  1.0E-07
  2.475E+01  4.59284E-02  5.02954E-24  1.79608E-07  0.00000E+00  1.0E-07
  2.500E+01  4.68461E-02  4.83082E-24  1.72512E-07  0.00000E+00  1.0E-07
  2.550E+01  4.87074E-02  4.46188E-24  1.59337E-07  0.00000E+00  1.0E-07
  2.600E+01  5.06030E-02  4.12739E-24  1.47392E-07  0.00000E+00  1.0E-07
  2.650E+01  5.25328E-02  3.82357E-24  1.36542E-07 -2.01279E-04  1.0E-07
  2.700E+01  5.44967E-02  3.54709E-24  1.26669E-07 -2.10913E-04  1.0E-07
  2.750E+01  5.64946E-02  3.29507E-24  1.17669E-07 -2.20859E-04  1.0E-07
  2.800E+01  5.85262E-02  3.06495E-24  1.09451E-07 -2.31020E-04  1.0E-07
  2.850E+01  6.05914E-02  2.85449E-24  1.01936E-07 -2.41479E-04  1.0E-07
  2.900E+01  6.26901E-02  2.66172E-24  9.50516E-08 -2.52041E-04  1.0E-07
  2.950E+01  6.48222E-02  2.48487E-24  8.87363E-08 -2.62888E-04  1.0E-07
  3.000E+01  6.69873E-02  2.32240E-24  8.29345E-08 -2.73965E-04  1.0E-07
  3.050E+01  6.91854E-02  2.17293E-24  7.75968E-08 -2.85344E-04  1.0E-07
  3.100E+01  7.14163E-02  2.03523E-24  7.26793E-08 -2.97124E-04  1.0E-07
  3.150E+01  7.36799E-02  1.90820E-24  6.81432E-08 -3.09060E-04  1.0E-07
  3.200E+01  7.59760E-02  1.79088E-24  6.39534E-08 -3.21342E-04  1.0E-07
  3.250E+01  7.83043E-02  1.68238E-24  6.00790E-08 -3.33673E-04  1.0E-07
  3.300E+01  8.06647E-02  1.58193E-24  5.64918E-08 -3.46265E-04  1.0E-07
  3.350E+01  8.30571E-02  1.48882E-24  5.31666E-08 -3.59173E-04  1.0E-07
  3.400E+01  8.54812E-02  1.40241E-24  5.00808E-08 -3.72279E-04  1.0E-07
  3.450E+01  8.79369E-02  1.32213E-24  4.72140E-08 -3.86013E-04  1.0E-07
  3.500E+01  9.04240E-02  1.24747E-24  4.45480E-08 -3.99647E-04  1.0E-07
  3.550E+01  9.29422E-02  1.17797E-24  4.20660E-08 -4.13959E-04  1.0E-07
  3.600E+01  9.54915E-02  1.11321E-24  3.97534E-08 -4.27717E-04  1.0E-07
  3.650E+01  9.80716E-02  1.05279E-24  3.75959E-08 -4.42554E-04  1.0E-07
  3.700E+01  1.00682E-01  9.96393E-25  3.55818E-08 -4.56923E-04  1.0E-07
  3.750E+01  1.03323E-01  9.43682E-25  3.36995E-08 -4.72147E-04  1.0E-07
  3.800E+01  1.05995E-01  8.94379E-25  3.19388E-08 -4.87514E-04  1.0E-07
  3.850E+01  1.08696E-01  8.48223E-25  3.02906E-08 -5.03236E-04  1.0E-07
  3.900E+01  1.11427E-01  8.04977E-25  2.87462E-08 -5.19167E-04  1.0E-07
  3.950E+01  1.14188E-01  7.64426E-25  2.72981E-08 -5.35109E-04  1.0E-07
  4.000E+01  1.16978E-01  7.26369E-25  2.59391E-08 -5.51371E-04  1.0E-07
  4.050E+01  1.19797E-01  6.90625E-25  2.46627E-08 -5.67835E-04  1.0E-07
  4.100E+01  1.22645E-01  6.57028E-25  2.34629E-08 -5.84793E-04  1.0E-07
  4.150E+01  1.25522E-01  6.25424E-25  2.23343E-08 -6.02122E-04  1.0E-07
  4.200E+01  1.28428E-01  5.95675E-25  2.12719E-08 -6.19716E-04  1.0E-07
  4.250E+01  1.31361E-01  5.67652E-25  2.02712E-08 -6.37506E-04  1.0E-07
  4.300E+01  1.34323E-01  5.41237E-25  1.93279E-08 -6.55338E-04  1.0E-07
  4.350E+01  1.37313E-01  5.16321E-25  1.84382E-08 -6.73412E-04  1.0E-07
  4.400E+01  1.40330E-01  4.92802E-25  1.75983E-08 -6.91783E-04  1.0E-07
  4.450E+01  1.43375E-01  4.70588E-25  1.68050E-08 -7.10609E-04  1.0E-07
  4.500E+01  1.46447E-01  4.49593E-25  1.60553E-08 -7.29864E-04  1.0E-07
  4.550E+01  1.49545E-01  4.29738E-25  1.53462E-08 -7.49376E-04  1.0E-07
  4.600E+01  1.52671E-01  4.10951E-25  1.46753E-08 -7.69059E-04  1.0E-07
  4.650E+01  1.55823E-01  3.93163E-25  1.40401E-08 -7.88798E-04  1.0E-07
  4.700E+01  1.59001E-01  3.76312E-25  1.34383E-08 -8.08740E-04  1.0E-07
  4.750E+01  1.62205E-01  3.60338E-25  1.28679E-08 -8.29018E-04  1.0E-07
  4.800E+01  1.65435E-01  3.45188E-25  1.23269E-08 -8.49753E-04  1.0E-07
  4.850E+01  1.68690E-01  3.30812E-25  1.18135E-08 -8.70943E-04  1.0E-07
  4.900E+01  1.71970E-01  3.17162E-25  1.13261E-08 -8.92408E-04  1.0E-07
  4.950E+01  1.75276E-01  3.04197E-25  1.08631E-08 -9.14025E-04  1.0E-07
  5.000E+01  1.78606E-01  2.91874E-25  1.04230E-08 -9.35704E-04  1.0E-07
  5.050E+01  1.81961E-01  2.80157E-25  1.00046E-08 -9.57558E-04  1.0E-07
  5.100E+01  1.85340E-01  2.69010E-25  9.60653E-09 -9.79759E-04  1.0E-07
  5.150E+01  1.88743E-01  2.58400E-25  9.22764E-09 -1.00243E-03  1.0E-07
  5.200E+01  1.92169E-01  2.48297E-25  8.86684E-09 -1.02558E-03  1.0E-07
  5.250E+01  1.95619E-01  2.38671E-25  8.52311E-09 -1.04904E-03  1.0E-07
  5.300E+01  1.99092E-01  2.29497E-25  8.19550E-09 -1.07263E-03  1.0E-07
  5.350E+01  2.02589E-01  2.20750E-25  7.88313E-09 -1.09629E-03  1.0E-07
  5.400E+01  2.06107E-01  2.12406E-25  7.58516E-09 -1.12009E-03  1.0E-07
  5.450E+01  2.09649E-01  2.04443E-25  7.30078E-09 -1.14424E-03  1.0E-07
  5.500E+01  2.13212E-01  1.96840E-25  7.02927E-09 -1.16888E-03  1.0E-07
  5.550E+01  2.16797E-01  1.89577E-25  6.76993E-09 -1.19403E-03  1.0E-07
  5.600E+01  2.20404E-01  1.82638E-25  6.52212E-09 -1.21953E-03  1.0E-07
  5.650E+01  2.24032E-01  1.76005E-25  6.28525E-09 -1.24517E-03  1.0E-07
  5.700E+01  2.27680E-01  1.69662E-25  6.05874E-09 -1.27086E-03  1.0E-07
  5.750E+01  2.31350E-01  1.63595E-25  5.84207E-09 -1.29666E-03  1.0E-07
  5.800E+01  2.35040E-01  1.57788E-25  5.63472E-09 -1.32278E-03  1.0E-07
  5.850E+01  2.38751E-01  1.52229E-25  5.43620E-09 -1.34941E-03  1.0E-07
  5.900E+01  2.42481E-01  1.46905E-25  5.24608E-09 -1.37660E-03  1.0E-07
  5.950E+01  2.46231E-01  1.41805E-25  5.06394E-09 -1.40419E-03  1.0E-07
  6.000E+01  2.50000E-01  1.36917E-25  4.88939E-09 -1.43195E-03  1.0E-07
  6.050E+01  2.53788E-01  1.32231E-25  4.72206E-09 -1.45973E-03  1.0E-07
  6.100E+01  2.57595E-01  1.27738E-25  4.56159E-09 -1.48757E-03  1.0E-07
  6.150E+01  2.61421E-01  1.23427E-25  4.40765E-09 -1.51569E-03  1.0E-07
  6.200E+01  2.65264E-01  1.19290E-25  4.25993E-09 -1.54435E-03  1.0E-07
  6.250E+01  2.69126E-01  1.15319E-25  4.11811E-09 -1.57363E-03  1.0E-07
  6.300E+01  2.73005E-01  1.11505E-25  3.98193E-09 -1.60340E-03  1.0E-07
  6.350E+01  2.76901E-01  1.07842E-25  3.85112E-09 -1.63338E-03  1.0E-07
  6.400E+01  2.80814E-01  1.04323E-25  3.72545E-09 -1.66333E-03  1.0E-07
  6.450E+01  2.84744E-01  1.00941E-25  3.60467E-09 -1.69325E-03  1.0E-07
  6.500E+01  2.88691E-01  9.76893E-26  3.48855E-09 -1.72339E-03  1.0E-07
  6.550E+01  2.92653E-01  9.45622E-26  3.37688E-09 -1.75408E-03  1.0E-07
  6.600E+01  2.96632E-01  9.15539E-26  3.26945E-09 -1.78554E-03  1.0E-07
  6.650E+01  3.00625E-01  8.86591E-26  3.16607E-09 -1.81764E-03  1.0E-07
  6.700E+01  3.04634E-01  8.58729E-26  3.06658E-09 -1.85000E-03  1.0E-07
  6.750E+01  3.08658E-01  8.31907E-26  2.97079E-09 -1.88222E-03  1.0E-07
  6.800E+01  3.12697E-01  8.06079E-26  2.87856E-09 -1.91420E-03  1.0E-07
  6.850E+01  3.16749E-01  7.81201E-26  2.78972E-09 -1.94624E-03  1.0E-07
  6.900E+01  3.20816E-01  7.57229E-26  2.70412E-09 -1.97894E-03  1.0E-07
  6.950E+01  3.24896E-01  7.34124E-26  2.62161E-09 -2.01278E-03  1.0E-07
  7.000E+01  3.28990E-01  7.11849E-26  2.54206E-09 -2.04767E-03  1.0E-07
  7.050E+01  3.33097E-01  6.90370E-26  2.46536E-09 -2.08283E-03  1.0E-07
  7.100E+01  3.37216E-01  6.69658E-26  2.39139E-09 -2.11718E-03  1.0E-07
  7.150E+01  3.41348E-01  6.49681E-26  2.32005E-09 -2.15024E-03  1.0E-07
  7.200E+01  3.45492E-01  6.30404E-26  2.25122E-09 -2.18342E-03  1.0E-07
  7.250E+01  3.49647E-01  6.11792E-26  2.18475E-09 -2.22033E-03  1.0E-07
  7.300E+01  3.53814E-01  5.93823E-26  2.12058E-09 -2.25803E-03  1.0E-07
  7.350E+01  3.57992E-01  5.76474E-26  2.05863E-09 -2.29469E-03  1.0E-07
  7.400E+01  3.62181E-01  5.59722E-26  1.99880E-09 -2.33044E-03  1.0E-07
  7.450E+01  3.66381E-01  5.43539E-26  1.94101E-09 -2.36622E-03  1.0E-07
  7.500E+01  3.70590E-01  5.27901E-26  1.88517E-09 -2.40286E-03  1.0E-07
  7.550E+01  3.74810E-01  5.12787E-26  1.83120E-09 -2.44062E-03  1.0E-07
  7.600E+01  3.79039E-01  4.98176E-26  1.77902E-09 -2.47918E-03  1.0E-07
  7.650E+01  3.83277E-01  4.84049E-26  1.72857E-09 -2.51804E-03  1.0E-07
  7.700E+01  3.87524E-01  4.70388E-26  1.67979E-09 -2.55682E-03  1.0E-07
  7.750E+01  3.91780E-01  4.57175E-26  1.63260E-09 -2.59550E-03  1.0E-07
  7.800E+01  3.96044E-01  4.44393E-26  1.58696E-09 -2.63436E-03  1.0E-07
  7.850E+01  4.00316E-01  4.32025E-26  1.54279E-09 -2.67374E-03  1.0E-07
  7.900E+01  4.04596E-01  4.20053E-26  1.50004E-09 -2.71387E-03  1.0E-07
  7.950E+01  4.08882E-01  4.08465E-26  1.45865E-09 -2.75468E-03  1.0E-07
  8.000E+01  4.13176E-01  3.97244E-26  1.41859E-09 -2.79593E-03  1.0E-07
  8.050E+01  4.17476E-01  3.86379E-26  1.37979E-09 -2.83736E-03  1.0E-07
  8.100E+01  4.21783E-01  3.75856E-26  1.34221E-09 -2.87886E-03  1.0E-07
  8.150E+01  4.26095E-01  3.65663E-26  1.30580E-09 -2.92054E-03  1.0E-07
  8.200E+01  4.30413E-01  3.55786E-26  1.27053E-09 -2.96263E-03  1.0E-07
  8.250E+01  4.34737E-01  3.46214E-26  1.23635E-09 -3.00535E-03  1.0E-07
  8.300E+01  4.39065E-01  3.36937E-26  1.20322E-09 -3.04873E-03  1.0E-07
  8.350E+01  4.43398E-01  3.27943E-26  1.17111E-09 -3.09265E-03  1.0E-07
  8.400E+01  4.47736E-01  3.19223E-26  1.13997E-09 -3.13688E-03  1.0E-07
  8.450E+01  4.52077E-01  3.10767E-26  1.10977E-09 -3.18129E-03  1.0E-07
  8.500E+01  4.56422E-01  3.02565E-26  1.08048E-09 -3.22589E-03  1.0E-07
  8.550E+01  4.60770E-01  2.94610E-26  1.05207E-09 -3.27084E-03  1.0E-07
  8.600E+01  4.65122E-01  2.86891E-26  1.02451E-09 -3.31636E-03  1.0E-07
  8.650E+01  4.69476E-01  2.79400E-26  9.97757E-10 -3.36255E-03  1.0E-07
  8.700E+01  4.73832E-01  2.72131E-26  9.71796E-10 -3.40934E-03  1.0E-07
  8.750E+01  4.78190E-01  2.65074E-26  9.46596E-10 -3.45656E-03  1.0E-07
  8.800E+01  4.82550E-01  2.58223E-26  9.22133E-10 -3.50403E-03  1.0E-07
  8.850E+01  4.86912E-01  2.51572E-26  8.98380E-10 -3.55171E-03  1.0E-07
  8.900E+01  4.91274E-01  2.45113E-26  8.75313E-10 -3.59973E-03  1.0E-07
  8.950E+01  4.95637E-01  2.38839E-26  8.52909E-10 -3.64827E-03  1.0E-07
  9.000E+01  5.00000E-01  2.32744E-26  8.31145E-10 -3.69749E-03  1.0E-07
  9.050E+01  5.04363E-01  2.26823E-26  8.10000E-10 -3.74738E-03  1.0E-07
  9.100E+01  5.08726E-01  2.21070E-26  7.89454E-10 -3.79779E-03  1.0E-07
  9.150E+01  5.13088E-01  2.15478E-26  7.69487E-10 -3.84854E-03  1.0E-07
  9.200E+01  5.17450E-01  2.10044E-26  7.50080E-10 -3.89954E-03  1.0E-07
  9.250E+01  5.21810E-01  2.04761E-26  7.31216E-10 -3.95085E-03  1.0E-07
  9.300E+01  5.26168E-01  1.99626E-26  7.12876E-10 -4.00268E-03  1.0E-07
  9.350E+01  5.30524E-01  1.94632E-26  6.95042E-10 -4.05519E-03  1.0E-07
  9.400E+01  5.34878E-01  1.89775E-26  6.77699E-10 -4.10843E-03  1.0E-07
  9.450E+01  5.39230E-01  1.85052E-26  6.60831E-10 -4.16228E-03  1.0E-07
  9.500E+01  5.43578E-01  1.80457E-26  6.44423E-10 -4.21654E-03  1.0E-07
  9.550E+01  5.47923E-01  1.75987E-26  6.28461E-10 -4.27112E-03  1.0E-07
  9.600E+01  5.52264E-01  1.71638E-26  6.12931E-10 -4.32602E-03  1.0E-07
  9.650E+01  5.56602E-01  1.67406E-26  5.97819E-10 -4.38142E-03  1.0E-07
  9.700E+01  5.60935E-01  1.63288E-26  5.83111E-10 -4.43752E-03  1.0E-07
  9.750E+01  5.65263E-01  1.59279E-26  5.68795E-10 -4.49439E-03  1.0E-07
  9.800E+01  5.69587E-01  1.55376E-26  5.54859E-10 -4.55198E-03  1.0E-07
  9.850E+01  5.73905E-01  1.51577E-26  5.41292E-10 -4.61007E-03  1.0E-07
  9.900E+01  5.78217E-01  1.47878E-26  5.28082E-10 -4.66854E-03  1.0E-07
  9.950E+01  5.82524E-01  1.44276E-26  5.15219E-10 -4.72736E-03  1.0E-07
  1.000E+02  5.86824E-01  1.40768E-26  5.02692E-10 -4.78667E-03  1.0E-07
  1.005E+02  5.91118E-01  1.37351E-26  4.90490E-10 -4.84671E-03  1.0E-07
  1.010E+02  5.95404E-01  1.34023E-26  4.78604E-10 -4.90755E-03  1.0E-07
  1.015E+02  5.99684E-01  1.30780E-26  4.67024E-10 -4.96922E-03  1.0E-07
  1.020E+02  6.03956E-01  1.27621E-26  4.55741E-10 -5.03149E-03  1.0E-07
  1.025E+02  6.08220E-01  1.24542E-26  4.44748E-10 -5.09422E-03  1.0E-07
  1.030E+02  6.12476E-01  1.21542E-26  4.34034E-10 -5.15735E-03  1.0E-07
  1.035E+02  6.16723E-01  1.18618E-26  4.23593E-10 -5.22097E-03  1.0E-07
  1.040E+02  6.20961E-01  1.15768E-26  4.13415E-10 -5.28535E-03  1.0E-07
  1.045E+02  6.25190E-01  1.12990E-26  4.03493E-10 -5.35056E-03  1.0E-07
  1.050E+02  6.29410E-01  1.10281E-26  3.93820E-10 -5.41671E-03  1.0E-07
  1.055E+02  6.33619E-01  1.07640E-26  3.84389E-10 -5.48359E-03  1.0E-07
  1.060E+02  6.37819E-01  1.05065E-26  3.75193E-10 -5.55101E-03  1.0E-07
  1.065E+02  6.42008E-01  1.02553E-26  3.66224E-10 -5.61894E-03  1.0E-07
  1.070E+02  6.46186E-01  1.00104E-26  3.57478E-10 -5.68728E-03  1.0E-07
  1.075E+02  6.50353E-01  9.77150E-27  3.48947E-10 -5.75654E-03  1.0E-07
  1.080E+02  6.54508E-01  9.53847E-27  3.40625E-10 -5.82646E-03  1.0E-07
  1.085E+02  6.58652E-01  9.31111E-27  3.32506E-10 -5.89771E-03  1.0E-07
  1.090E+02  6.62784E-01  9.08930E-27  3.24585E-10 -5.96959E-03  1.0E-07
  1.095E+02  6.66903E-01  8.87287E-27  3.16856E-10 -6.04232E-03  1.0E-07
  1.100E+02  6.71010E-01  8.66168E-27  3.09314E-10 -6.11546E-03  1.0E-07
  1.105E+02  6.75104E-01  8.45558E-27  3.01954E-10 -6.18922E-03  1.0E-07
  1.110E+02  6.79184E-01  8.25444E-27  2.94771E-10 -6.26371E-03  1.0E-07
  1.115E+02  6.83251E-01  8.05811E-27  2.87760E-10 -6.33919E-03  1.0E-07
  1.120E+02  6.87303E-01  7.86646E-27  2.80916E-10 -6.41583E-03  1.0E-07
  1.125E+02  6.91342E-01  7.67937E-27  2.74235E-10 -6.49348E-03  1.0E-07
  1.130E+02  6.95366E-01  7.49671E-27  2.67712E-10 -6.57198E-03  1.0E-07
  1.135E+02  6.99375E-01  7.31838E-27  2.61344E-10 -6.65108E-03  1.0E-07
  1.140E+02  7.03368E-01  7.14425E-27  2.55126E-10 -6.73078E-03  1.0E-07
  1.145E+02  7.07347E-01  6.97422E-27  2.49054E-10 -6.81128E-03  1.0E-07
  1.150E+02  7.11309E-01  6.80816E-27  2.43124E-10 -6.89283E-03  1.0E-07
  1.155E+02  7.15256E-01  6.64598E-27  2.37332E-10 -6.97566E-03  1.0E-07
  1.160E+02  7.19186E-01  6.48757E-27  2.31675E-10 -7.05969E-03  1.0E-07
  1.165E+02  7.23099E-01  6.33285E-27  2.26150E-10 -7.14473E-03  1.0E-07
  1.170E+02  7.26995E-01  6.18170E-27  2.20753E-10 -7.23049E-03  1.0E-07
  1.175E+02  7.30874E-01  6.03405E-27  2.15480E-10 -7.31692E-03  1.0E-07
  1.180E+02  7.34736E-01  5.88981E-27  2.10329E-10 -7.40419E-03  1.0E-07
  1.185E+02  7.38579E-01  5.74887E-27  2.05296E-10 -7.49259E-03  1.0E-07
  1.190E+02  7.42405E-01  5.61116E-27  2.00378E-10 -7.58241E-03  1.0E-07
  1.195E+02  7.46212E-01  5.47659E-27  1.95573E-10 -7.67362E-03  1.0E-07
  1.200E+02  7.50000E-01  5.34509E-27  1.90877E-10 -7.76603E-03  1.0E-07
  1.205E+02  7.53769E-01  5.21658E-27  1.86288E-10 -7.85934E-03  1.0E-07
  1.210E+02  7.57519E-01  5.09099E-27  1.81803E-10 -7.95339E-03  1.0E-07
  1.215E+02  7.61249E-01  4.96824E-27  1.77419E-10 -8.04834E-03  1.0E-07
  1.220E+02  7.64960E-01  4.84827E-27  1.73135E-10 -8.14452E-03  1.0E-07
  1.225E+02  7.68650E-01  4.73099E-27  1.68947E-10 -8.24225E-03  1.0E-07
  1.230E+02  7.72320E-01  4.61635E-27  1.64853E-10 -8.34161E-03  1.0E-07
  1.235E+02  7.75968E-01  4.50428E-27  1.60851E-10 -8.44239E-03  1.0E-07
  1.240E+02  7.79596E-01  4.39472E-27  1.56938E-10 -8.54426E-03  1.0E-07
  1.245E+02  7.83203E-01  4.28761E-27  1.53113E-10 -8.64700E-03  1.0E-07
  1.250E+02  7.86788E-01  4.18289E-27  1.49374E-10 -8.75071E-03  1.0E-07
  1.255E+02  7.90351E-01  4.08051E-27  1.45718E-10 -8.85575E-03  1.0E-07
  1.260E+02  7.93893E-01  3.98039E-27  1.42142E-10 -8.96251E-03  1.0E-07
  1.265E+02  7.97411E-01  3.88250E-27  1.38647E-10 -9.07114E-03  1.0E-07
  1.270E+02  8.00908E-01  3.78677E-27  1.35228E-10 -9.18146E-03  1.0E-07
  1.275E+02  8.04381E-01  3.69316E-27  1.31885E-10 -9.29310E-03  1.0E-07
  1.280E+02  8.07831E-01  3.60162E-27  1.28616E-10 -9.40578E-03  1.0E-07
  1.285E+02  8.11257E-01  3.51211E-27  1.25420E-10 -9.51953E-03  1.0E-07
  1.290E+02  8.14660E-01  3.42456E-27  1.22293E-10 -9.63472E-03  1.0E-07
  1.295E+02  8.18039E-01  3.33894E-27  1.19236E-10 -9.75179E-03  1.0E-07
  1.300E+02  8.21394E-01  3.25520E-27  1.16245E-10 -9.87100E-03  1.0E-07
  1.305E+02  8.24724E-01  3.17330E-27  1.13321E-10 -9.99222E-03  1.0E-07
  1.310E+02  8.28030E-01  3.09320E-27  1.10460E-10 -1.01151E-02  1.0E-07
  1.315E+02  8.31310E-01  3.01485E-27  1.07662E-10 -1.02391E-02  1.0E-07
  1.320E+02  8.34565E-01  2.93822E-27  1.04926E-10 -1.03644E-02  1.0E-07
  1.325E+02  8.37795E-01  2.86327E-27  1.02249E-10 -1.04912E-02  1.0E-07
  1.330E+02  8.40999E-01  2.78996E-27  9.96314E-11 -1.06201E-02  1.0E-07
  1.335E+02  8.44177E-01  2.71826E-27  9.70707E-11 -1.07514E-02  1.0E-07
